Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,HomeTeamxG,AwayTeamxG
2021,2022-05-21,Lorient,Troyes,1,1,1.14699,0.597609
2021,2022-05-21,Lens,Monaco,2,2,1.54786,2.06385
2021,2022-05-21,Brest,Bordeaux,2,4,1.21971,3.43304
2021,2022-05-21,Angers,Montpellier,2,0,2.26485,1.29748
2021,2022-05-21,Lille,Rennes,2,2,1.7131,1.13675
2022,2022-08-05,Lyon,Ajaccio,2,1,1.85675,1.13852
2022,2022-08-06,Strasbourg,Monaco,1,2,1.39118,2.47965
2022,2022-08-07,Rennes,Lorient,0,1,1.40484,0.70567
2022,2022-08-07,Marseille,Reims,4,1,2.77019,0.676094
2022,2022-08-07,Montpellier,Troyes,3,2,1.57764,1.84274
2022,2022-08-07,Lens,Brest,3,2,3.31681,1.04228
2022,2022-08-07,Angers,Nantes,0,0,1.91609,1.14718
2022,2022-08-07,Toulouse,Nice,1,1,1.85439,0.69938
2022,2022-08-07,Lille,Auxerre,4,1,1.29993,0.769926
2022,2022-08-12,Nantes,Lille,1,1,2.07994,2.53444
2022,2022-08-13,Monaco,Rennes,1,1,2.39524,2.02488
2022,2022-08-14,Nice,Strasbourg,1,1,1.51022,1.57207
2022,2022-08-14,Ajaccio,Lens,0,0,0.707316,1.02754
2022,2022-08-14,Auxerre,Angers,2,2,0.898665,1.65524
2022,2022-08-14,Troyes,Toulouse,0,3,0.925402,2.07677
2022,2022-08-14,Brest,Marseille,1,1,1.64132,1.30958
2022,2022-08-19,Lyon,Troyes,4,1,3.54595,0.948279
2022,2022-08-20,Monaco,Lens,1,4,2.27892,2.45812
2022,2022-08-20,Marseille,Nantes,2,1,1.71654,2.35832
2022,2022-08-21,Montpellier,Auxerre,1,2,0.602982,1.29185
2022,2022-08-21,Toulouse,Lorient,2,2,2.48022,2.96569
2022,2022-08-21,Strasbourg,Reims,1,1,1.44615,2.03506
2022,2022-08-21,Angers,Brest,1,3,1.05295,2.2269
2022,2022-08-21,Rennes,Ajaccio,2,1,0.979786,1.44269
2022,2022-08-26,Ajaccio,Lille,1,3,0.513092,1.80552
2022,2022-08-27,Auxerre,Strasbourg,1,0,0.770114,1.65529
2022,2022-08-27,Lens,Rennes,2,1,1.15835,0.88822
2022,2022-08-28,Nantes,Toulouse,3,1,1.80364,0.531418
2022,2022-08-28,Brest,Montpellier,0,7,0.163077,2.2067
2022,2022-08-28,Nice,Marseille,0,3,0.797222,1.41427
2022,2022-08-28,Troyes,Angers,3,1,2.23192,1.00107
2022,2022-08-28,Reims,Lyon,1,1,0.889087,1.37054
2022,2022-08-31,Rennes,Brest,3,1,1.44252,0.265991
2022,2022-08-31,Lille,Nice,1,2,0.936389,1.54373
2022,2022-08-31,Lens,Lorient,5,2,3.01117,1.4489
2022,2022-08-31,Strasbourg,Nantes,1,1,0.260394,0.582194
2022,2022-08-31,Monaco,Troyes,2,4,1.69464,2.68434
2022,2022-08-31,Lyon,Auxerre,2,1,3.33913,0.411365
2022,2022-08-31,Angers,Reims,2,4,1.43417,2.35235
2022,2022-08-31,Montpellier,Ajaccio,2,0,1.82411,0.894201
2022,2022-09-03,Auxerre,Marseille,0,2,0.623034,1.54448
2022,2022-09-03,Lyon,Angers,5,0,1.40939,0.685045
2022,2022-09-04,Troyes,Rennes,1,1,0.564802,2.61037
2022,2022-09-04,Nice,Monaco,0,1,1.12895,1.16635
2022,2022-09-04,Reims,Lens,1,1,1.75851,2.234
2022,2022-09-04,Ajaccio,Lorient,0,1,0.520351,0.509049
2022,2022-09-04,Montpellier,Lille,1,3,0.460323,1.28228
2022,2022-09-04,Brest,Strasbourg,1,1,0.726914,2.65304
2022,2022-09-07,Lorient,Lyon,3,1,1.48762,2.29822
2022,2022-09-09,Lens,Troyes,1,0,1.44803,0.674373
2022,2022-09-10,Marseille,Lille,2,1,2.25737,0.774912
2022,2022-09-11,Ajaccio,Nice,0,1,0.427838,1.0495
2022,2022-09-11,Angers,Montpellier,2,1,2.91339,1.02641
2022,2022-09-11,Lorient,Nantes,3,2,1.30306,0.586565
2022,2022-09-11,Toulouse,Reims,1,0,2.111,0.461404
2022,2022-09-11,Rennes,Auxerre,5,0,3.73421,0.438753
2022,2022-09-11,Monaco,Lyon,2,1,1.64905,2.28122
2022,2022-09-16,Auxerre,Lorient,1,3,2.27316,3.48948
2022,2022-09-17,Montpellier,Strasbourg,2,1,1.8232,0.617378
2022,2022-09-17,Lille,Toulouse,2,1,1.16749,0.882322
2022,2022-09-18,Nantes,Lens,0,0,0.777656,0.967277
2022,2022-09-18,Marseille,Rennes,1,1,1.05864,0.858108
2022,2022-09-18,Nice,Angers,0,1,0.969061,2.07917
2022,2022-09-18,Brest,Ajaccio,0,1,0.721312,0.511909
2022,2022-09-18,Reims,Monaco,0,3,0.302274,2.06526
2022,2022-09-30,Angers,Marseille,0,3,1.29217,2.3782
2022,2022-10-01,Strasbourg,Rennes,1,3,1.15088,2.24201
2022,2022-10-02,Monaco,Nantes,4,1,2.18299,0.406108
2022,2022-10-02,Troyes,Reims,2,2,1.74344,1.49046
2022,2022-10-02,Lens,Lyon,1,0,2.993,0.0812146
2022,2022-10-02,Auxerre,Brest,1,1,1.21122,0.687048
2022,2022-10-02,Lorient,Lille,2,1,0.51274,1.83189
2022,2022-10-02,Toulouse,Montpellier,4,2,1.92662,1.73475
2022,2022-10-07,Lyon,Toulouse,1,1,1.74178,0.582894
2022,2022-10-08,Marseille,Ajaccio,1,2,1.66314,0.16416
2022,2022-10-09,Montpellier,Monaco,0,2,0.564764,1.43544
2022,2022-10-09,Angers,Strasbourg,2,3,2.08828,2.88307
2022,2022-10-09,Brest,Lorient,1,2,0.997609,1.14106
2022,2022-10-09,Nice,Troyes,3,2,2.69698,1.64575
2022,2022-10-09,Rennes,Nantes,3,0,2.85806,0.439769
2022,2022-10-09,Lille,Lens,1,0,2.37665,1.04543
2022,2022-10-14,Strasbourg,Lille,0,3,0.366401,2.59097
2022,2022-10-15,Lens,Montpellier,1,0,2.31045,0.305429
2022,2022-10-15,Lorient,Reims,0,0,1.05131,0.366478
2022,2022-10-16,Toulouse,Angers,3,2,2.46525,1.50535
2022,2022-10-16,Auxerre,Nice,1,1,0.527675,1.67165
2022,2022-10-16,Nantes,Brest,4,1,3.45666,0.596967
2022,2022-10-16,Rennes,Lyon,3,2,1.70448,1.54104
2022,2022-10-16,Troyes,Ajaccio,1,1,0.434355,1.83625
2022,2022-10-22,Montpellier,Lyon,1,2,0.807149,2.78494
2022,2022-10-22,Marseille,Lens,0,1,1.99963,0.612715
2022,2022-10-23,Angers,Rennes,1,2,0.938402,2.44504
2022,2022-10-23,Reims,Auxerre,2,1,2.48368,0.472065
2022,2022-10-23,Toulouse,Strasbourg,2,2,1.86579,1.63235
2022,2022-10-23,Troyes,Lorient,2,2,1.13911,1.538
2022,2022-10-23,Nice,Nantes,1,1,1.34146,1.27743
2022,2022-10-23,Lille,Monaco,4,3,2.49712,1.76468
2022,2022-10-28,Lens,Toulouse,3,0,2.64413,0.845923
2022,2022-10-29,Strasbourg,Marseille,2,2,0.890654,1.93874
2022,2022-10-30,Lorient,Nice,1,2,1.28783,2.19849
2022,2022-10-30,Lyon,Lille,1,0,1.19346,1.62118
2022,2022-10-30,Rennes,Montpellier,3,0,1.53875,0.975256
2022,2022-10-30,Auxerre,Ajaccio,1,0,0.92577,0.500233
2022,2022-10-30,Brest,Reims,0,0,1.54791,0.982999
2022,2022-10-30,Monaco,Angers,2,0,1.93991,0.437042
2022,2022-11-04,Troyes,Auxerre,1,1,1.93768,1.45801
2022,2022-11-05,Ajaccio,Strasbourg,4,2,3.68734,0.670138
2022,2022-11-05,Angers,Lens,1,2,0.829243,2.17996
2022,2022-11-06,Lille,Rennes,1,1,2.72861,0.800938
2022,2022-11-06,Toulouse,Monaco,0,2,0.569642,2.03182
2022,2022-11-06,Marseille,Lyon,1,0,1.07268,0.632118
2022,2022-11-06,Nice,Brest,1,0,0.813513,1.08297
2022,2022-11-06,Reims,Nantes,1,0,3.70953,0.506816
2022,2022-11-11,Lyon,Nice,1,1,1.15632,1.71081
