Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,HomeTeamxG,AwayTeamxG
2023,2023-12-03,Lecce,Bologna,1,1,1.65827,1.51659
2023,2023-12-03,Udinese,Verona,3,3,2.14774,1.56674
2023,2023-12-04,Torino,Atalanta,3,0,1.63866,0.345831
2023,2023-12-08,Juventus,Napoli,1,0,0.662608,1.00524
2023,2023-12-09,Inter,Udinese,4,0,3.34151,0.847308
2023,2023-12-09,Verona,Lazio,1,1,0.792676,1.01398
2023,2023-12-10,Salernitana,Bologna,1,2,0.601235,1.67302
2023,2023-12-10,Roma,Fiorentina,1,1,0.702857,0.975261
2023,2023-12-10,Frosinone,Torino,0,0,1.50797,1.06355
2023,2023-12-10,Monza,Genoa,1,0,0.67177,1.74997
2023,2023-12-11,Cagliari,Sassuolo,2,1,1.2382,1.29012
2023,2023-12-11,Empoli,Lecce,1,1,1.8919,0.985028
2023,2023-12-15,Genoa,Juventus,1,1,0.844502,2.10424
2023,2023-12-16,Lecce,Frosinone,2,1,0.729342,1.84133
2023,2023-12-16,Napoli,Cagliari,2,1,3.03273,1.83831
2023,2023-12-16,Torino,Empoli,1,0,2.11343,0.28927
2023,2023-12-17,Fiorentina,Verona,1,0,0.330363,2.92504
2023,2023-12-17,Udinese,Sassuolo,2,2,0.750879,2.90114
2023,2023-12-17,Bologna,Roma,2,0,0.782175,0.566461
2023,2023-12-17,Lazio,Inter,0,2,1.63799,1.69409
2023,2023-12-18,Atalanta,Salernitana,4,1,2.34764,0.976758
2023,2023-12-22,Monza,Fiorentina,0,1,0.659021,1.95676
2023,2023-12-22,Empoli,Lazio,0,2,0.659249,1.95383
2023,2023-12-22,Sassuolo,Genoa,1,2,2.17129,1.3709
2023,2023-12-23,Roma,Napoli,2,0,2.06895,0.44093
2023,2023-12-23,Frosinone,Juventus,1,2,0.495508,1.27523
2023,2023-12-23,Bologna,Atalanta,1,0,0.986587,1.59382
2023,2023-12-23,Torino,Udinese,1,1,0.666821,0.919531
2023,2023-12-23,Inter,Lecce,2,0,3.28691,1.1279
2023,2023-12-23,Verona,Cagliari,2,0,0.986759,1.20911
2023,2023-12-29,Genoa,Inter,1,1,0.410279,1.8593
2023,2023-12-29,Lazio,Frosinone,3,1,1.74892,1.13132
2023,2023-12-29,Fiorentina,Torino,1,0,0.885643,0.439657
2023,2023-12-29,Napoli,Monza,0,0,2.37308,1.09674
2023,2023-12-30,Atalanta,Lecce,1,0,1.4919,1.38509
2023,2023-12-30,Cagliari,Empoli,0,0,1.4357,0.222516
2023,2023-12-30,Udinese,Bologna,3,0,1.53169,0.766703
2023,2023-12-30,Verona,Salernitana,0,1,0.812164,0.768493
2023,2023-12-30,Juventus,Roma,1,0,1.63273,0.39518
2023,2024-01-05,Bologna,Genoa,1,1,1.35919,0.153342
2023,2024-01-06,Lecce,Cagliari,1,1,1.61147,0.994223
2023,2024-01-06,Sassuolo,Fiorentina,1,0,0.701861,1.4924
2023,2024-01-06,Inter,Verona,2,1,2.12311,1.36479
2023,2024-01-06,Frosinone,Monza,2,3,1.14998,1.45289
2023,2024-01-07,Torino,Napoli,3,0,2.13004,1.14787
2023,2024-01-07,Udinese,Lazio,1,2,0.612027,0.498208
2023,2024-01-07,Salernitana,Juventus,1,2,0.930992,1.82515
2023,2024-01-07,Roma,Atalanta,1,1,2.58182,1.11144
2023,2024-01-13,Genoa,Torino,0,0,0.575708,0.30855
2023,2024-01-13,Napoli,Salernitana,2,1,2.73312,0.151576
2023,2024-01-13,Verona,Empoli,2,1,1.25066,0.720625
2023,2024-01-13,Monza,Inter,1,5,1.07372,4.72502
2023,2024-01-14,Fiorentina,Udinese,2,2,1.66667,1.16643
2023,2024-01-14,Lazio,Lecce,1,0,1.08287,0.971265
2023,2024-01-14,Cagliari,Bologna,2,1,0.48909,0.738045
2023,2024-01-15,Atalanta,Frosinone,5,0,4.91726,0.434507
2023,2024-01-16,Juventus,Sassuolo,3,0,1.23237,0.29509
2023,2024-01-20,Roma,Verona,2,1,1.4542,1.09599
2023,2024-01-21,Frosinone,Cagliari,3,1,2.9278,0.599249
2023,2024-01-21,Empoli,Monza,3,0,1.78103,0.868813
2023,2024-01-21,Salernitana,Genoa,1,2,1.1539,1.11078
2023,2024-01-21,Lecce,Juventus,0,3,0.493249,2.48407
2023,2024-01-26,Cagliari,Torino,1,2,1.97593,2.42275
2023,2024-01-27,Atalanta,Udinese,2,0,1.32201,0.616693
2023,2024-01-27,Juventus,Empoli,1,1,0.990773,0.696403
2023,2024-01-28,Fiorentina,Inter,0,1,1.89212,0.617311
2023,2024-01-28,Lazio,Napoli,0,0,0.414353,0.169707
2023,2024-01-28,Verona,Frosinone,1,1,2.29871,1.66579
2023,2024-01-28,Monza,Sassuolo,1,0,0.419129,0.725542
2023,2024-01-28,Genoa,Lecce,2,1,2.08542,2.29888
2023,2024-01-29,Salernitana,Roma,1,2,1.42906,1.48834
2023,2024-02-02,Lecce,Fiorentina,3,2,2.31602,1.07539
2023,2024-02-03,Empoli,Genoa,0,0,0.58479,0.577479
2023,2024-02-03,Udinese,Monza,0,0,0.780762,0.124799
2023,2024-02-03,Bologna,Sassuolo,4,2,0.889471,0.898681
2023,2024-02-04,Torino,Salernitana,0,0,0.742534,0.0814573
2023,2024-02-04,Napoli,Verona,2,1,1.97716,1.18484
2023,2024-02-04,Atalanta,Lazio,3,1,2.87997,1.29656
2023,2024-02-04,Inter,Juventus,1,0,1.64254,0.597312
2023,2024-02-05,Roma,Cagliari,4,0,3.35931,0.503174
2023,2024-02-09,Salernitana,Empoli,1,3,0.799924,2.14988
2023,2024-02-10,Cagliari,Lazio,1,3,0.69339,1.60335
2023,2024-02-10,Roma,Inter,2,4,1.00864,1.24183
2023,2024-02-10,Sassuolo,Torino,1,1,0.803849,1.11139
2023,2024-02-11,Fiorentina,Frosinone,5,1,3.17846,1.2861
2023,2024-02-11,Bologna,Lecce,4,0,1.77523,1.10831
2023,2024-02-11,Monza,Verona,0,0,0.831924,0.576842
2023,2024-02-11,Genoa,Atalanta,1,4,0.906299,2.84643
2023,2024-02-12,Juventus,Udinese,0,1,2.01527,1.13222
2023,2024-02-14,Bologna,Fiorentina,2,0,2.65166,0.969673
2023,2024-02-16,Inter,Salernitana,4,0,4.48759,0.0464174
2023,2024-02-16,Torino,Lecce,2,0,1.52802,0.415653
2023,2024-02-17,Napoli,Genoa,1,1,1.18788,0.285006
2023,2024-02-17,Verona,Juventus,2,2,0.617246,1.80606
2023,2024-02-17,Atalanta,Sassuolo,3,0,5.00929,1.81361
2023,2024-02-18,Lazio,Bologna,1,2,1.14123,1.16044
2023,2024-02-18,Empoli,Fiorentina,1,1,0.945067,0.920295
2023,2024-02-18,Udinese,Cagliari,1,1,1.17588,0.817344
2023,2024-02-18,Frosinone,Roma,0,3,1.62402,1.81853
2023,2024-02-22,Torino,Lazio,0,2,1.94911,0.352376
2023,2024-02-23,Bologna,Verona,2,0,2.33279,0.701896
2023,2024-02-24,Genoa,Udinese,2,0,1.62322,0.322829
2023,2024-02-24,Salernitana,Monza,0,2,0.728802,2.6089
2023,2024-02-24,Sassuolo,Empoli,2,3,1.60152,2.52542
2023,2024-02-25,Juventus,Frosinone,3,2,1.74414,0.570671
2023,2024-02-25,Cagliari,Napoli,1,1,0.916353,1.46253
2023,2024-02-25,Lecce,Inter,0,4,0.928229,3.07379
2023,2024-02-26,Roma,Torino,3,2,1.52399,0.551839
2023,2024-02-26,Fiorentina,Lazio,2,1,3.86937,0.611852
2023,2024-02-28,Sassuolo,Napoli,1,6,0.237572,2.7969
2023,2024-02-28,Inter,Atalanta,4,0,2.91852,0.258264
2023,2024-03-02,Torino,Fiorentina,0,0,0.561691,0.697752
2023,2024-03-02,Monza,Roma,1,4,1.01584,1.89657
2023,2024-03-02,Udinese,Salernitana,1,1,1.98278,0.839171
2023,2024-03-03,Verona,Sassuolo,1,0,0.504318,0.360012
2023,2024-03-03,Empoli,Cagliari,0,1,1.50581,0.428646
2023,2024-03-03,Frosinone,Lecce,1,1,1.53511,1.29494
2023,2024-03-03,Atalanta,Bologna,1,2,1.20723,1.58258
2023,2024-03-03,Napoli,Juventus,2,1,1.7764,2.0359
2023,2024-03-04,Inter,Genoa,2,1,2.90423,1.17046
2023,2024-03-08,Napoli,Torino,1,1,1.61516,1.12784
2023,2024-03-09,Bologna,Inter,0,1,0.668681,0.81996
2023,2024-03-09,Genoa,Monza,2,3,1.81546,1.66208
2023,2024-03-09,Cagliari,Salernitana,4,2,3.41823,1.17253
2023,2024-03-09,Sassuolo,Frosinone,1,0,0.596618,1.38509
2023,2024-03-10,Lecce,Verona,0,1,1.03517,0.556534
2023,2024-03-10,Juventus,Atalanta,2,2,1.66716,0.470912
2023,2024-03-10,Fiorentina,Roma,2,2,2.47793,0.776614
2023,2024-03-11,Lazio,Udinese,1,2,2.15139,1.48854
2023,2024-03-15,Empoli,Bologna,0,1,0.868895,2.30568
2023,2024-03-16,Monza,Cagliari,1,0,1.4436,0.443858
2023,2024-03-16,Udinese,Torino,0,2,0.384805,1.54612
2023,2024-03-16,Salernitana,Lecce,0,1,1.45145,2.01475
2023,2024-03-16,Frosinone,Lazio,2,3,1.90054,3.30539
2023,2024-03-17,Inter,Napoli,1,1,1.37916,1.36148
2023,2024-03-17,Juventus,Genoa,0,0,1.38709,0.175513
2023,2024-03-17,Roma,Sassuolo,1,0,0.858457,0.777601
2023,2024-03-30,Napoli,Atalanta,0,3,1.83498,1.55904
2023,2024-03-30,Genoa,Frosinone,1,1,1.65796,1.00689
2023,2024-03-30,Torino,Monza,1,0,1.61585,0.560169
2023,2024-03-30,Lazio,Juventus,1,0,1.24248,0.479175
2023,2024-04-01,Inter,Empoli,2,0,2.03375,0.560443
2023,2024-04-01,Bologna,Salernitana,3,0,1.85322,0.702173
2023,2024-04-01,Cagliari,Verona,1,1,0.594452,1.09202
2023,2024-04-01,Sassuolo,Udinese,1,1,1.47611,1.72665
2023,2024-04-01,Lecce,Roma,0,0,1.97592,1.69372
2023,2024-04-05,Salernitana,Sassuolo,2,2,1.2795,1.88042
2023,2024-04-06,Empoli,Torino,3,2,0.487874,2.5343
2023,2024-04-06,Roma,Lazio,1,0,0.635152,0.480271
2023,2024-04-07,Frosinone,Bologna,0,0,0.568316,2.46415
2023,2024-04-07,Monza,Napoli,2,4,0.414034,2.70294
2023,2024-04-07,Cagliari,Atalanta,2,1,0.715338,0.772446
2023,2024-04-07,Verona,Genoa,1,2,0.961468,2.01327
2023,2024-04-07,Juventus,Fiorentina,1,0,2.46449,0.508961
2023,2024-04-08,Udinese,Inter,1,2,0.0699579,3.41188
2023,2024-04-12,Lazio,Salernitana,4,1,2.50164,0.544591
2023,2024-04-13,Bologna,Monza,0,0,2.77216,0.409248
2023,2024-04-13,Torino,Juventus,0,0,0.834792,1.25957
2023,2024-04-13,Lecce,Empoli,1,0,3.15126,0.136102
2023,2024-04-14,Napoli,Frosinone,2,2,2.7326,2.31434
2023,2024-04-14,Inter,Cagliari,2,2,1.95072,1.10904
2023,2024-04-15,Fiorentina,Genoa,1,1,1.78763,1.59509
2023,2024-04-15,Atalanta,Verona,2,2,1.67088,1.10418
2023,2024-04-19,Genoa,Lazio,0,1,0.608539,0.952136
2023,2024-04-19,Cagliari,Juventus,2,2,1.97822,0.595113
2023,2024-04-20,Empoli,Napoli,1,0,1.25351,0.891755
2023,2024-04-20,Verona,Udinese,1,0,1.29522,1.97219
2023,2024-04-21,Monza,Atalanta,1,2,0.878869,2.19828
2023,2024-04-21,Salernitana,Fiorentina,0,2,0.32683,2.45106
2023,2024-04-21,Sassuolo,Lecce,0,3,0.410145,2.36614
2023,2024-04-21,Torino,Frosinone,0,0,0.520991,0.57895
2023,2024-04-22,Roma,Bologna,1,3,1.83356,1.25682
2023,2024-04-26,Frosinone,Salernitana,3,0,1.75172,1.03098
2023,2024-04-27,Lecce,Monza,1,1,0.927644,1.09563
2023,2024-04-27,Lazio,Verona,1,0,1.31699,0.629309
2023,2024-04-28,Fiorentina,Sassuolo,5,1,4.29626,0.268378
2023,2024-04-28,Inter,Torino,2,0,1.90101,0.45813
2023,2024-04-28,Bologna,Udinese,1,1,0.709144,0.613931
2023,2024-04-28,Atalanta,Empoli,2,0,2.13088,0.593896
2023,2024-04-28,Napoli,Roma,2,2,3.87555,1.78885
2023,2024-04-29,Genoa,Cagliari,3,0,1.09421,0.781529
2023,2024-05-03,Torino,Bologna,0,0,0.786625,0.169889
2023,2024-05-04,Monza,Lazio,2,2,2.08077,1.57454
2023,2024-05-04,Sassuolo,Inter,1,0,0.334967,1.63693
2023,2024-05-05,Cagliari,Lecce,1,1,0.923968,1.81298
2023,2024-05-05,Empoli,Frosinone,0,0,0.318217,0.947755
2023,2024-05-05,Verona,Fiorentina,2,1,1.49212,1.10741
2023,2024-05-05,Roma,Juventus,1,1,1.60597,0.95263
2023,2024-05-06,Salernitana,Atalanta,1,2,0.497067,2.26499
2023,2024-05-06,Udinese,Napoli,1,1,0.521861,1.1157
2023,2024-05-10,Frosinone,Inter,0,5,1.88809,2.05666
2023,2024-05-11,Napoli,Bologna,0,2,1.48316,1.74055
2023,2024-05-12,Atalanta,Roma,2,1,2.85949,1.17185
2023,2024-05-12,Juventus,Salernitana,1,1,2.36999,0.921042
2023,2024-05-12,Genoa,Sassuolo,2,1,0.81296,1.69037
2023,2024-05-12,Verona,Torino,1,2,1.09252,0.956758
2023,2024-05-12,Lazio,Empoli,2,0,1.61078,1.10282
2023,2024-05-13,Lecce,Udinese,0,2,0.3485,1.63735
2023,2024-05-13,Fiorentina,Monza,2,1,2.45011,1.19628
2023,2024-05-17,Fiorentina,Napoli,2,2,0.566509,1.32124
2023,2024-05-18,Lecce,Atalanta,0,2,1.03049,2.22033
2023,2024-05-19,Sassuolo,Cagliari,0,2,0.269648,1.47384
2023,2024-05-19,Monza,Frosinone,0,1,1.24886,2.22694
2023,2024-05-19,Udinese,Empoli,1,1,1.66873,0.82957
2023,2024-05-19,Inter,Lazio,1,1,1.61165,0.686603
2023,2024-05-19,Roma,Genoa,1,0,0.736827,0.508028
2023,2024-05-20,Bologna,Juventus,3,3,1.379,1.27372
2023,2024-05-20,Salernitana,Verona,1,2,0.900837,2.33362
2023,2024-05-24,Genoa,Bologna,2,0,1.5757,0.450804
2023,2024-05-25,Juventus,Monza,2,0,1.92843,1.13394
2023,2024-05-26,Atalanta,Torino,3,0,2.56869,1.69527
2023,2024-05-26,Napoli,Lecce,0,0,1.83014,0.622384
2023,2024-05-26,Empoli,Roma,2,1,2.88989,1.45583
2023,2024-05-26,Frosinone,Udinese,0,1,0.869244,0.895463
2023,2024-05-26,Lazio,Sassuolo,1,1,1.25146,1.11933
2023,2024-05-26,Verona,Inter,2,2,1.63678,2.99853
2023,2024-06-02,Atalanta,Fiorentina,2,3,1.69732,1.0071
2024,2024-08-17,Empoli,Monza,0,0,0.578573,0.327848
2024,2024-08-17,Genoa,Inter,2,2,2.31286,2.00656
2024,2024-08-18,Bologna,Udinese,1,1,3.3102,0.944621
2024,2024-08-18,Verona,Napoli,3,0,1.80536,0.975176
2024,2024-08-18,Cagliari,Roma,0,0,1.30634,1.29639
2024,2024-08-18,Lazio,Venezia,3,1,2.33223,0.789649
2024,2024-08-19,Lecce,Atalanta,0,4,1.88414,2.45909
2024,2024-08-19,Juventus,Como,3,0,1.30582,0.171238
2024,2024-08-24,Udinese,Lazio,2,1,1.11581,1.68277
2024,2024-08-24,Inter,Lecce,2,0,2.48059,0.335346
2024,2024-08-24,Monza,Genoa,0,1,0.401371,0.660299
2024,2024-08-25,Roma,Empoli,1,2,2.04246,3.0773
2024,2024-08-25,Napoli,Bologna,3,0,2.07052,0.544518
2024,2024-08-25,Torino,Atalanta,2,1,2.49919,3.08667
2024,2024-08-25,Fiorentina,Venezia,0,0,0.660213,1.01295
2024,2024-08-26,Cagliari,Como,1,1,1.03532,2.08973
2024,2024-08-26,Verona,Juventus,0,3,0.878611,1.36151
2024,2024-08-30,Venezia,Torino,0,1,0.635612,1.80895
2024,2024-08-30,Inter,Atalanta,4,0,2.28876,1.17772
2024,2024-08-31,Bologna,Empoli,1,1,1.35876,1.11428
2024,2024-08-31,Lecce,Cagliari,1,0,2.34113,2.09263
2024,2024-09-01,Udinese,Como,1,0,1.18455,1.65728
2024,2024-09-01,Genoa,Verona,0,2,1.34735,2.09653
2024,2024-09-01,Fiorentina,Monza,2,2,2.41541,0.489982
2024,2024-09-01,Juventus,Roma,0,0,0.415282,0.382591
2024,2024-09-14,Como,Bologna,2,2,1.45782,1.15087
2024,2024-09-14,Empoli,Juventus,0,0,0.601249,0.726024
2024,2024-09-15,Genoa,Roma,1,1,1.59603,2.65805
2024,2024-09-15,Atalanta,Fiorentina,3,2,2.4507,1.96392
2024,2024-09-15,Torino,Lecce,0,0,0.447368,1.6617
2024,2024-09-15,Cagliari,Napoli,0,4,0.881581,1.42805
2024,2024-09-15,Monza,Inter,1,1,0.217777,1.8081
2024,2024-09-16,Lazio,Verona,2,1,1.79243,0.533276
2024,2024-09-20,Verona,Torino,2,3,0.777792,1.96682
2024,2024-09-20,Cagliari,Empoli,0,2,1.68655,1.02688
2024,2024-09-21,Venezia,Genoa,2,0,2.33503,0.388857
2024,2024-09-21,Juventus,Napoli,0,0,0.419301,0.233773
2024,2024-09-22,Fiorentina,Lazio,2,1,2.85634,1.14467
2024,2024-09-22,Monza,Bologna,1,2,0.707402,1.45302
2024,2024-09-22,Roma,Udinese,3,0,2.5658,0.525078
2024,2024-09-24,Atalanta,Como,2,3,1.31694,0.579703
2024,2024-09-28,Bologna,Atalanta,1,1,0.176428,2.47751
2024,2024-09-28,Genoa,Juventus,0,3,0.385259,2.91803
2024,2024-09-28,Udinese,Inter,2,3,0.984798,2.30465
2024,2024-09-29,Napoli,Monza,2,0,1.35886,0.298287
2024,2024-09-29,Empoli,Fiorentina,0,0,0.44778,1.25438
2024,2024-09-29,Torino,Lazio,2,3,0.494815,2.24735
2024,2024-09-29,Como,Verona,3,2,2.47493,1.5544
2024,2024-09-29,Roma,Venezia,2,1,1.99001,2.02845
2024,2024-10-04,Napoli,Como,3,1,1.91407,0.638474
2024,2024-10-04,Verona,Venezia,2,1,2.10738,1.43755
2024,2024-10-05,Udinese,Lecce,1,0,1.56312,0.645952
2024,2024-10-05,Atalanta,Genoa,5,1,4.0137,0.543171
2024,2024-10-05,Inter,Torino,3,2,3.44641,1.29026
2024,2024-10-06,Juventus,Cagliari,1,1,3.21709,1.045
2024,2024-10-06,Lazio,Empoli,2,1,2.0459,0.912844
2024,2024-10-06,Monza,Roma,1,1,1.11968,1.47893
2024,2024-10-19,Genoa,Bologna,2,2,0.450285,1.15682
2024,2024-10-19,Juventus,Lazio,1,0,1.49305,0.0648311
2024,2024-10-20,Cagliari,Torino,3,2,1.51181,1.23394
2024,2024-10-20,Venezia,Atalanta,0,2,0.881872,1.83371
2024,2024-10-20,Roma,Inter,0,1,0.78742,0.796917
2024,2024-10-20,Empoli,Napoli,0,1,1.00465,1.31758
2024,2024-10-20,Lecce,Fiorentina,0,6,0.223823,2.21676
2024,2024-10-21,Verona,Monza,0,3,0.81446,1.56377
2024,2024-10-25,Torino,Como,1,0,1.56007,1.59554
2024,2024-10-25,Udinese,Cagliari,2,0,1.12881,0.160634
2024,2024-10-26,Atalanta,Verona,6,1,3.84122,0.22446
2024,2024-10-26,Napoli,Lecce,1,0,2.53236,0.57038
2024,2024-10-27,Lazio,Genoa,3,0,2.9799,0.261739
2024,2024-10-27,Monza,Venezia,2,2,0.903007,0.459902
2024,2024-10-27,Inter,Juventus,4,4,2.82542,2.36179
2024,2024-10-27,Fiorentina,Roma,5,1,4.56893,0.657353
2024,2024-10-29,Cagliari,Bologna,0,2,1.18569,0.872307
2024,2024-10-29,Lecce,Verona,1,0,1.35273,0.211464
2024,2024-10-30,Empoli,Inter,0,3,0.319674,1.68832
2024,2024-10-30,Venezia,Udinese,3,2,2.55368,1.30701
2024,2024-10-30,Atalanta,Monza,2,0,1.65221,0.0805941
2024,2024-10-31,Roma,Torino,1,0,0.436341,0.189286
2024,2024-10-31,Como,Lazio,1,5,1.16312,2.96686
2024,2024-10-31,Genoa,Fiorentina,0,1,0.848655,0.909048
2024,2024-11-02,Bologna,Lecce,1,0,2.06051,0.771878
2024,2024-11-02,Udinese,Juventus,0,2,0.573076,1.55533
2024,2024-11-03,Napoli,Atalanta,0,3,0.611112,1.50982
2024,2024-11-03,Torino,Fiorentina,0,1,0.590362,0.523302
2024,2024-11-03,Verona,Roma,3,2,1.51701,2.38413
2024,2024-11-03,Inter,Venezia,1,0,3.34539,1.14021
2024,2024-11-04,Empoli,Como,1,0,0.723897,0.41675
2024,2024-11-04,Lazio,Cagliari,2,1,3.39964,0.274214
2024,2024-11-07,Genoa,Como,1,1,1.03893,1.37361
2024,2024-11-08,Lecce,Empoli,1,1,1.41905,0.610497
2024,2024-11-09,Juventus,Torino,2,0,1.57325,0.273931
2024,2024-11-10,Atalanta,Udinese,2,1,1.60488,0.90914
2024,2024-11-10,Fiorentina,Verona,3,1,2.77034,0.53544
2024,2024-11-10,Roma,Bologna,2,3,1.06974,2.16772
2024,2024-11-10,Monza,Lazio,0,1,0.747377,1.17083
2024,2024-11-10,Inter,Napoli,1,1,1.47373,1.00611
2024,2024-11-23,Verona,Inter,0,5,0.554633,2.79774
2024,2024-11-24,Lazio,Bologna,3,0,2.59912,0.0932634
2024,2024-11-24,Torino,Monza,1,1,1.45433,0.916564
2024,2024-11-24,Napoli,Roma,1,0,2.02389,0.592582
2024,2024-11-24,Genoa,Cagliari,2,2,2.1978,2.81223
2024,2024-11-24,Como,Fiorentina,0,2,1.27005,0.947266
2024,2024-11-25,Empoli,Udinese,1,1,0.166889,1.09285
2024,2024-11-25,Venezia,Lecce,0,1,2.88235,0.624722
2024,2024-11-29,Cagliari,Verona,1,0,2.64816,0.606166
2024,2024-11-30,Como,Monza,1,1,1.38648,1.75565
2024,2024-11-30,Bologna,Venezia,3,0,4.16965,0.357302
2024,2024-12-01,Udinese,Genoa,0,2,0.156386,1.7171
2024,2024-12-01,Torino,Napoli,0,1,0.442989,1.64196
2024,2024-12-01,Lecce,Juventus,1,1,1.10419,1.03998
2024,2024-12-02,Roma,Atalanta,0,2,0.667881,1.76696
2024,2024-12-07,Roma,Lecce,4,1,2.38077,0.826928
2024,2024-12-07,Genoa,Torino,0,0,0.327249,0.70601
2024,2024-12-07,Juventus,Bologna,2,2,0.856802,0.784689
2024,2024-12-08,Fiorentina,Cagliari,1,0,0.412045,1.00073
2024,2024-12-08,Verona,Empoli,1,4,0.895085,1.2903
2024,2024-12-08,Venezia,Como,2,2,0.303457,0.779392
2024,2024-12-08,Napoli,Lazio,0,1,1.14465,0.243674
2024,2024-12-09,Monza,Udinese,1,2,1.92222,1.40496
2024,2024-12-13,Empoli,Torino,0,1,0.953691,1.36089
2024,2024-12-14,Udinese,Napoli,1,3,1.48544,1.96425
2024,2024-12-14,Juventus,Venezia,2,2,2.18951,0.586788
2024,2024-12-14,Cagliari,Atalanta,0,1,1.90937,2.37449
2024,2024-12-15,Lecce,Monza,2,1,1.57794,0.790408
2024,2024-12-15,Bologna,Fiorentina,1,0,2.32266,1.14307
2024,2024-12-15,Como,Roma,2,0,1.1153,0.650738
2024,2024-12-16,Lazio,Inter,0,6,0.634641,2.33306
2024,2024-12-21,Torino,Bologna,0,2,0.270606,1.79816
2024,2024-12-21,Genoa,Napoli,1,2,0.707336,1.42377
2024,2024-12-21,Lecce,Lazio,1,2,1.09129,1.95023
2024,2024-12-22,Atalanta,Empoli,3,2,2.08379,1.21827
2024,2024-12-22,Venezia,Cagliari,2,1,1.55318,2.62545
2024,2024-12-22,Monza,Juventus,1,2,0.983171,2.58556
2024,2024-12-23,Inter,Como,2,0,1.89916,0.367536
2024,2024-12-23,Fiorentina,Udinese,1,2,1.55716,0.858846
2024,2024-12-28,Empoli,Genoa,1,2,1.42691,2.01725
2024,2024-12-28,Cagliari,Inter,0,3,0.302293,3.1724
2024,2024-12-28,Lazio,Atalanta,1,1,0.564499,2.98315
2024,2024-12-29,Udinese,Torino,2,2,1.23954,0.603591
2024,2024-12-29,Napoli,Venezia,1,0,2.55505,0.462133
2024,2024-12-29,Juventus,Fiorentina,2,2,1.74742,1.02946
2024,2024-12-30,Como,Lecce,2,0,2.25936,0.436266
2024,2024-12-30,Bologna,Verona,2,3,2.86482,0.798964
2024,2025-01-04,Venezia,Empoli,1,1,0.455526,1.52251
2024,2025-01-04,Fiorentina,Napoli,0,3,0.877617,1.59728
2024,2025-01-04,Verona,Udinese,0,0,0.745287,0.655965
2024,2025-01-05,Monza,Cagliari,1,2,1.55837,0.781523
2024,2025-01-05,Lecce,Genoa,0,0,0.545634,1.06752
2024,2025-01-05,Roma,Lazio,2,0,1.23422,1.31957
2024,2025-01-10,Lazio,Como,1,1,1.03936,1.9019
2024,2025-01-11,Udinese,Atalanta,0,0,2.05217,0.233045
2024,2025-01-11,Empoli,Lecce,1,3,2.31529,1.57649
2024,2025-01-11,Torino,Juventus,1,1,0.411274,0.94701
2024,2025-01-12,Bologna,Roma,2,2,2.28949,1.58872
2024,2025-01-12,Venezia,Inter,0,1,0.668042,2.35271
2024,2025-01-12,Napoli,Verona,2,0,1.59033,0.23211
2024,2025-01-13,Monza,Fiorentina,2,1,0.988429,1.60714
2024,2025-01-14,Atalanta,Juventus,1,1,1.5823,2.27956
2024,2025-01-15,Inter,Bologna,2,2,1.79382,0.914393
2024,2025-01-17,Roma,Genoa,3,1,1.79725,0.494153
2024,2025-01-18,Bologna,Monza,3,1,2.33675,0.410907
2024,2025-01-18,Atalanta,Napoli,2,3,0.709505,1.2536
2024,2025-01-19,Fiorentina,Torino,1,1,1.81758,0.540016
2024,2025-01-19,Cagliari,Lecce,4,1,3.36227,0.388374
2024,2025-01-19,Verona,Lazio,0,3,1.48598,1.99415
2024,2025-01-19,Inter,Empoli,3,1,1.6401,0.412045
2024,2025-01-20,Como,Udinese,4,1,1.81904,0.847427
2024,2025-01-24,Torino,Cagliari,2,0,2.23206,0.270772
2024,2025-01-25,Como,Atalanta,1,2,0.704371,1.04831
2024,2025-01-25,Napoli,Juventus,2,1,2.33562,1.02538
2024,2025-01-25,Empoli,Bologna,1,1,0.83399,0.898773
2024,2025-01-26,Udinese,Roma,1,2,0.805147,2.6168
2024,2025-01-26,Lecce,Inter,0,4,0.719003,2.58246
2024,2025-01-26,Lazio,Fiorentina,1,2,2.01121,1.20023
2024,2025-01-27,Venezia,Verona,1,1,0.709709,2.17206
2024,2025-01-27,Genoa,Monza,2,0,3.31745,0.311849
2024,2025-02-01,Bologna,Como,2,0,1.681,0.640061
2024,2025-02-01,Atalanta,Torino,1,1,3.35128,0.629596
2024,2025-02-01,Monza,Verona,0,1,0.279515,0.854806
2024,2025-02-01,Udinese,Venezia,3,2,0.940092,1.36255
2024,2025-02-02,Juventus,Empoli,4,1,2.00759,0.94947
2024,2025-02-02,Fiorentina,Genoa,2,1,0.695448,1.96523
2024,2025-02-02,Roma,Napoli,1,1,0.364702,0.384749
2024,2025-02-03,Cagliari,Lazio,1,2,1.82889,1.9337
2024,2025-02-06,Fiorentina,Inter,3,0,1.05274,0.589261
2024,2025-02-07,Como,Juventus,1,2,0.935692,1.32392
2024,2025-02-08,Torino,Genoa,1,1,0.647236,0.308682
2024,2025-02-08,Verona,Atalanta,0,5,1.78844,2.14751
2024,2025-02-09,Napoli,Udinese,1,1,2.07882,1.28733
2024,2025-02-09,Lecce,Bologna,0,0,0.844895,0.8506
2024,2025-02-09,Venezia,Roma,0,1,0.905188,2.14236
2024,2025-02-09,Lazio,Monza,5,1,4.42993,0.87219
